word,occurrence
bad,2
week,2
cool,2
blue,2
cost,2
could,2
statement,2
without,2
amperage,2
air,2
cheap,2
turn,2
across,2
year,2
something,2
trip,2
tried,2
add,2
either,2
clip,2
edge,2
come,2
top,2
advertised,2
unbiased,2
comfortable,2
star,2
completely,2
already,2
together,2
start,2
update,2
comment,2
visor,2
spent,2
probably,1
pulling,1
unpleasantly,1
verizon,1
print,1
uncomfortably,1
variation,1
value,1
usage,1
unalleviated,1
pull,1
violet,1
protected,1
usually,1
properly,1
process,1
promised,1
provided,1
protect,1
us,1
vacation,1
pleased,1
voice,1
withstand,1
wonderful,1
wonderfully,1
wore,1
pause,1
pastel,1
working,1
workmanship,1
park,1
palm,1
wrist,1
wristlet,1
pain,1
packaging,1
packadge,1
pack,1
outstanding,1
otterbox,1
wrong,1
yet,1
others,1
ordered,1
wonder,1
permeant,1
pretty,1
within,1
volume,1
portable,1
waste,1
porch,1
waterproof,1
polishing,1
went,1
whatever,1
plus,1
whats,1
typical,1
whenever,1
wherever,1
player,1
placed,1
pink,1
wired,1
picture,1
picked,1
pick,1
wise,1
puny,1
rate,1
purpley,1
starting,1
shattered,1
several,1
seventy,1
setup,1
set,1
station,1
separately,1
sent,1
seller,1
sell,1
sticking,1
seems,1
securely,1
storage,1
store,1
strongly,1
search,1
stylish,1
suction,1
suggest,1
suitable,1
shift,1
started,1
sweet,1
shoe,1
snd,1
snug,1
solo,1
somehow,1
slot,1
slipped,1
sli,1
skip,1
skidding,1
son,1
operating,1
song,1
sonos,1
sidewalk,1
soon,1
side,1
space,1
should,1
short,1
speed,1
shopped,1
school,1
switch,1
twice,1
repeat,1
removable,1
till,1
remember,1
regret,1
tilt,1
rechargeable,1
reception,1
reasonable,1
reason,1
tired,1
realizing,1
ready,1
titan,1
smashed,1
rarely,1
raised,1
total,1
trial,1
radio,1
quick,1
purse,1
removed,1
tight,1
save,1
tie,1
taken,1
saturday,1
samsung,1
said,1
tell,1
run,1
rugged,1
temperature,1
term,1
roof,1
thanks,1
revisit,1
thin,1
reviewed,1
thing,1
three,1
thus,1
result,1
respond,1
require,1
replacement,1
ability,1
line,1
opening,1
description,1
damn,1
decided,1
decision,1
decorative,1
definitely,1
described,1
deselect,1
cycling,1
design,1
designed,1
detector,1
difference,1
different,1
differently,1
damaging,1
cute,1
fifty,1
couldnt,1
consisted,1
contacted,1
continue,1
convenvet,1
cook,1
correctly,1
cover,1
cup,1
covering,1
crack,1
cracked,1
credit,1
crisp,1
crystal,1
direction,1
disappointed,1
discounted,1
expect,1
enough,1
error,1
evaluation,1
evening,1
everything,1
excited,1
experience,1
distance,1
extra,1
extremely,1
fairly,1
faster,1
feature,1
feed,1
enabled,1
else,1
easily,1
easier,1
early,1
earbuds,1
dying,1
duty,1
dust,1
dropped,1
drop,1
draining,1
drained,1
downstairs,1
double,1
dollar,1
dock,1
connects,1
condition,1
computer,1
avail,1
answer,1
anyway,1
apple,1
area,1
attach,1
automatically,1
awesome,1
beforehand,1
backside,1
band,1
bank,1
basic,1
beach,1
beat,1
annoying,1
android,1
amply,1
amp,1
amilar,1
always,1
along,1
allows,1
align,1
advice,1
adorable,1
adjust,1
added,1
actually,1
activity,1
accessory,1
accessing,1
beeped,1
benchmark,1
complete,1
certain,1
carabeaner,1
card,1
carefully,1
casing,1
cause,1
cell,1
chewing,1
bery,1
choice,1
cigarette,1
cleaning,1
cloth,1
colored,1
comfort,1
can,1
camera,1
bump,1
bulky,1
built,1
build,1
bud,1
brilliantly,1
bright,1
breast,1
breaking,1
breakage,1
braided,1
box,1
blason,1
bigger,1
big,1
fell,1
figure,1
open,1
losing,1
lighter,1
lightweight,1
able,1
literally,1
longer,1
lose,1
louder,1
level,1
loved,1
lovely,1
lovin,1
low,1
lower,1
lucky,1
life,1
let,1
film,1
labelled,1
kindle,1
kneeling,1
knelt,1
knowing,1
label,1
labeled,1
large,1
length,1
larger,1
lasted,1
lb,1
le,1
learn,1
led,1
made,1
magnetic,1
managed,1
noticed,1
new,1
newer,1
next,1
nicer,1
notch,1
notice,1
noting,1
manual,1
nuvi,1
nylon,1
oem,1
offering,1
office,1
oops,1
neat,1
nasty,1
movement,1
mount,1
moto,1
morning,1
moderate,1
model,1
mm,1
minute,1
metallic,1
messy,1
memory,1
meaning,1
max,1
mark,1
many,1
kid,1
juice,1
jack,1
gladly,1
funky,1
galaxy,1
game,1
gave,1
gf,1
girly,1
going,1
handle,1
grab,1
gradually,1
grip,1
guessing,1
gum,1
hade,1
functional,1
fun,1
fully,1
friend,1
free,1
frame,1
found,1
forward,1
forth,1
forgetting,1
follow,1
flip,1
flight,1
flashlight,1
fitting,1
fishing,1
finished,1
half,1
happens,1
isolate,1
indicates,1
ill,1
inch,1
inconvenience,1
inconvenient,1
increase,1
incredible,1
initially,1
hard,1
insert,1
instruction,1
intended,1
interference,1
interior,1
internet,1
iheartradio,1
id,1
husband,1
house,1
hot,1
hope,1
hook,1
hood,1
home,1
holding,1
highly,1
highest,1
higher,1
help,1
heated,1
head,1
hassle,1
yr,1
